re,account_id,bank_id,account_open_date,account_type,cust_occupation
PEER_2,7806182930423,201,2024-02-09,Business,Other
PEER_2,8668943156641,201,2010-05-23,Individual,Student
PEER_2,1214850810290,201,1975-03-23,Business,Professional
PEER_2,8460336711845,201,1991-09-08,Business,Professional
PEER_2,9882964723844,201,2009-06-26,Business,Other
PEER_2,7684925005151,201,1998-03-14,Individual,Professional
PEER_2,2649331232772,201,1984-08-24,Business,Professional
PEER_2,1479930344769,201,1984-10-16,Individual,Other
PEER_2,2289969725354,201,1991-11-30,Business,Other
PEER_2,2407087666664,201,1985-06-22,Business,Professional
PEER_2,1525440602508,201,1989-01-17,Business,Other
PEER_2,8461684984378,201,1971-04-22,Business,Other
PEER_2,8597139336995,201,1991-08-19,Individual,Professional
PEER_2,7745943447498,201,2025-02-01,Business,Student
PEER_2,9070585657991,201,2009-07-31,Trust,Other
PEER_2,1001293036334,201,1977-11-07,Business,Other
PEER_2,6336965463092,201,1985-03-12,Business,Other
PEER_2,7380571565040,201,1998-01-18,Business,Student
PEER_2,6870748822869,201,1970-06-06,Individual,Other
PEER_2,2237728266400,201,1979-05-31,Individual,Other
PEER_2,1957028342764,201,2025-07-20,Business,Other
PEER_2,3460340202555,201,1981-03-12,Individual,Other
PEER_2,6904797773849,201,2004-10-25,Individual,Other
PEER_2,6288838265013,201,1994-12-10,Individual,Professional
PEER_2,2239013407372,201,2016-08-05,Individual,Professional
PEER_2,3011293497749,201,1993-11-27,Business,Student
PEER_2,7283556476497,201,1970-03-01,Trust,Other
PEER_2,8319462466102,201,1997-03-29,Business,Other
PEER_2,7826096059201,201,2008-07-30,Individual,Professional
PEER_2,6483666388610,201,2009-06-05,Individual,Professional
PEER_2,1597727487513,201,1979-08-27,Individual,Other
PEER_2,5778430153581,201,2013-10-28,Individual,Student
PEER_2,7986056196250,201,1996-01-04,Individual,Professional
PEER_2,1249357219558,201,1992-10-20,Individual,Professional
PEER_2,6552517999995,201,1974-10-21,Business,Other
PEER_2,6399168718572,201,1989-02-19,Business,Other
PEER_2,3680233583899,201,1980-04-16,Individual,Professional
PEER_2,2892911401912,201,1976-01-30,Individual,Other
PEER_2,1738582005884,201,2015-05-06,Individual,Other
PEER_2,9315127096057,201,1982-06-20,Business,Professional
PEER_2,3475669101484,201,2020-11-01,Individual,Professional
PEER_2,2985856274823,201,1983-06-09,Individual,Other
PEER_2,5139451409448,201,2002-04-20,Business,Other
PEER_2,2659974808352,201,1974-03-21,Business,Professional
PEER_2,9092072404833,201,1975-02-06,Individual,Student
PEER_2,6876401175660,201,2009-08-26,Trust,Professional
PEER_2,7207423773684,201,1988-04-09,Individual,Professional
PEER_2,4035180109189,201,1975-01-04,Business,Other
PEER_2,8983161160887,201,1971-03-17,Business,Other
PEER_2,3683553807169,201,2023-07-01,Individual,Student
PEER_2,7176078585424,201,1972-05-22,Individual,Professional
PEER_2,2739737233358,201,1994-09-13,Business,Professional
PEER_2,6799422344904,201,1990-08-25,Business,Student
PEER_2,7535914436223,201,2017-08-04,Business,Other
PEER_2,7191265400801,201,2023-10-12,Business,Professional
PEER_2,2108798517209,201,1992-12-24,Individual,Other
PEER_2,7993913276721,201,1980-05-27,Trust,Professional
PEER_2,3941992430657,201,1984-02-05,Business,Student
PEER_2,7292950470023,201,1979-10-27,Individual,Professional
PEER_2,3038899831004,201,2007-08-29,Business,Other
PEER_2,7055345735011,201,2024-11-04,Business,Professional
PEER_2,7088957190053,201,2013-10-28,Individual,Professional
PEER_2,8401098227383,201,2017-05-30,Individual,Professional
PEER_2,2191813234021,201,2013-09-01,Individual,Other
PEER_2,8512983249997,201,1972-07-12,Business,Student
PEER_2,4918356545696,201,2002-11-19,Individual,Professional
PEER_2,7061767783078,201,2017-01-07,Individual,Professional
PEER_2,9887087478359,201,2001-05-30,Individual,Professional
PEER_2,8740374069938,201,1994-05-17,Business,Other
PEER_2,9392340208997,201,1974-10-18,Individual,Other
PEER_2,5809267801059,201,1982-05-06,Business,Other
PEER_2,7401842007194,201,1979-05-29,Individual,Other
PEER_2,5191512731474,201,1977-08-30,Individual,Other
PEER_2,8801404841000,201,1976-03-13,Business,Professional
PEER_2,2133779417782,201,1997-02-17,Individual,Student
PEER_2,1995037019536,201,2019-06-08,Business,Professional
PEER_2,5438175808256,201,2017-05-04,Business,Other
PEER_2,7264730364628,201,2023-07-31,Business,Professional
PEER_2,9737102802571,201,1977-10-27,Business,Other
PEER_2,9772346349866,201,1975-08-21,Trust,Other
PEER_2,5382342854363,201,1982-07-15,Business,Professional
PEER_2,6747446299451,201,1975-05-27,Individual,Other
PEER_2,9590072989786,201,2010-05-09,Individual,Professional
PEER_2,6973842725407,201,2011-04-01,Business,Professional
PEER_2,7173961274872,201,1997-12-15,Individual,Student
PEER_2,9074001988060,201,1989-12-19,Trust,Professional
PEER_2,2933337751203,201,1990-11-20,Business,Student
PEER_2,7078796297579,201,2019-11-12,Business,Professional
PEER_2,2220617503133,201,1994-02-20,Business,Other
PEER_2,8204254465457,201,1998-03-04,Individual,Student
PEER_2,8141962544276,201,2023-02-14,Individual,Other
PEER_2,5588447794259,201,1970-07-18,Business,Other
PEER_2,6746444546460,201,1987-10-14,Individual,Professional
PEER_2,9765233078299,201,2002-09-16,Trust,Professional
PEER_2,9961013871800,201,2005-10-01,Business,Other
PEER_2,5604343749471,201,1992-01-22,Individual,Other
PEER_2,9054589667820,201,2003-01-03,Business,Other
PEER_2,6502040612193,201,2023-06-05,Business,Professional
PEER_2,1812856725532,201,1999-09-09,Individual,Professional
PEER_2,6401065784884,201,1991-06-14,Business,Professional
PEER_2,4522683271549,201,1976-12-19,Individual,Professional
PEER_2,4387210729998,201,2016-04-19,Individual,Other
PEER_2,4861271673084,201,2004-06-15,Business,Professional
PEER_2,8654031539058,201,1982-04-01,Business,Professional
PEER_2,1165419511374,201,1977-09-23,Individual,Student
PEER_2,6748203695936,201,1995-09-17,Individual,Other
PEER_2,8648316982451,201,2024-11-26,Business,Other
PEER_2,2964613326154,201,1992-11-18,Business,Other
PEER_2,9559045231190,201,2023-08-20,Business,Other
PEER_2,8986026042246,201,2007-08-01,Business,Other
PEER_2,1713850467894,201,1974-06-05,Individual,Professional
PEER_2,7375062704279,201,1994-08-17,Business,Professional
PEER_2,1430098711459,201,1992-11-02,Individual,Professional
PEER_2,3033301711782,201,1975-06-12,Trust,Professional
PEER_2,2786202949892,201,2001-01-05,Trust,Student
PEER_2,2646260627664,201,2006-07-30,Individual,Other
PEER_2,9179611547556,201,1998-10-05,Business,Professional
PEER_2,8721115325871,201,1995-07-01,Trust,Other
PEER_2,8329781370488,201,1998-12-27,Individual,Other
PEER_2,4620087474877,201,1979-03-05,Individual,Professional
PEER_2,6329212483210,201,1991-08-13,Business,Other
PEER_2,2944019576745,201,2012-11-22,Individual,Professional
PEER_2,6987869888704,201,1982-05-23,Individual,Other
PEER_2,2544152167269,201,1979-06-19,Individual,Other
PEER_2,3663491138944,201,2017-06-23,Business,Other
PEER_2,7245639628508,201,1973-05-20,Business,Other
PEER_2,9206268772929,201,1977-03-15,Individual,Other
PEER_2,5346269287123,201,1986-02-23,Business,Professional
PEER_2,2623880025138,201,1995-04-10,Business,Other
PEER_2,7140824671562,201,1998-12-22,Business,Professional
PEER_2,5838705904579,201,1976-04-30,Business,Professional
PEER_2,8629565290429,201,2014-09-26,Individual,Other
PEER_2,9137478521667,201,1997-08-02,Business,Other
PEER_2,8345720176160,201,1970-12-24,Individual,Professional
PEER_2,3376257613461,201,1984-09-15,Business,Professional
PEER_2,2250233257021,201,1988-01-05,Business,Professional
PEER_2,8888387504556,201,2011-02-07,Business,Professional
PEER_2,9926857234002,201,1974-09-14,Business,Professional
PEER_2,7274823432092,201,1983-04-13,Individual,Other
PEER_2,9298897311240,201,1981-08-16,Business,Other
PEER_2,2579651551335,201,2007-12-03,Business,Professional
PEER_2,2125045965401,201,2017-08-01,Business,Other
PEER_2,5253506701021,201,2001-03-24,Individual,Professional
PEER_2,6170406259990,201,2012-09-13,Business,Professional
PEER_2,2556057230289,201,1987-07-12,Individual,Professional
PEER_2,4815343645944,201,2013-05-25,Individual,Professional
PEER_2,8510527174376,201,2009-12-25,Business,Professional
PEER_2,9443747862999,201,1996-02-10,Business,Professional
PEER_2,6333509526973,201,1989-04-16,Individual,Other
PEER_2,1808738209091,201,2014-12-29,Business,Other
PEER_2,3721400404499,201,2018-06-20,Business,Professional
PEER_2,1272753451470,201,1998-08-03,Business,Other
PEER_2,1265945696150,201,1974-01-27,Business,Professional
PEER_2,6394323088263,201,1986-11-10,Business,Professional
PEER_2,3667579443011,201,2007-07-11,Business,Professional
PEER_2,6212949422225,201,2012-05-18,Individual,Student
PEER_2,4320804088931,201,1994-10-22,Trust,Professional
PEER_2,6220704480269,201,2005-10-05,Individual,Professional
PEER_2,6527894869925,201,2000-07-10,Business,Professional
PEER_2,8594089826169,201,2015-12-19,Individual,Other
PEER_2,6888463596189,201,1977-02-15,Individual,Professional
PEER_2,4087965716284,201,1975-12-10,Individual,Professional
PEER_2,5264785404373,201,1990-03-15,Business,Professional
PEER_2,3117012650729,201,1986-07-28,Individual,Professional
PEER_2,2257650570946,201,2002-07-03,Business,Other
PEER_2,8019067147570,201,2017-03-28,Business,Professional
PEER_2,3991421487872,201,1999-05-07,Trust,Other
PEER_2,6639683763380,201,1993-11-04,Individual,Professional
PEER_2,4171321400876,201,2011-02-28,Business,Student
PEER_2,1807942312126,201,1975-04-02,Individual,Other
PEER_2,9077339807557,201,2007-09-18,Business,Professional
PEER_2,6642088577098,201,1983-04-24,Individual,Professional
PEER_2,6909236893898,201,2010-04-14,Business,Professional
PEER_2,6276144118632,201,2018-12-23,Individual,Professional
PEER_2,3867372159421,201,1995-06-12,Individual,Student
PEER_2,6015054340531,201,2010-08-25,Individual,Professional
PEER_2,3038768459581,201,1997-07-26,Individual,Other
PEER_2,4507157587424,201,2018-06-21,Trust,Other
PEER_2,9941314143162,201,2006-10-24,Individual,Student
PEER_2,6967433055201,201,1972-11-25,Individual,Professional
PEER_2,8226896757816,201,2004-10-10,Business,Professional
PEER_2,6067797937089,201,2007-12-10,Business,Other
PEER_2,6743378722022,201,2019-01-04,Business,Other
PEER_2,1486577556858,201,2018-09-01,Individual,Professional
PEER_2,8619189851836,201,2004-05-07,Business,Professional
PEER_2,3537722012671,201,1979-08-26,Individual,Other
PEER_2,4279275421602,201,2017-03-18,Individual,Professional
PEER_2,2746300725389,201,2004-08-30,Business,Other
PEER_2,5607804432740,201,1977-02-23,Trust,Professional
PEER_2,3374777546850,201,1984-03-14,Business,Other
PEER_2,8952380757015,201,1999-04-13,Business,Professional
PEER_2,8046972610546,201,1974-07-04,Individual,Student
PEER_2,1961712768778,201,1982-02-11,Business,Other
PEER_2,4915453653345,201,2021-01-22,Business,Professional
PEER_2,5928614957405,201,2004-12-18,Trust,Professional
PEER_2,4351882743670,201,1987-02-06,Business,Professional
PEER_2,5250594194649,201,1982-06-29,Business,Professional

